IPL Edition,Date,Time,Stadium,City,Match Details,Team 1,Team 2,Team Batting,Total Runs,Total Wickets,Batsman Names,Out/Not Out,Balls Played,Runs Scored,Fours,Sixes,Strike Rate
2022,2022-04-18,07:30 PM,Brabourne Stadium,Mumbai,"Rajasthan Royals vs Kolkata Knight Riders, 30th Match",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders Innings,210,10,Sheldon Jackson (wk),c Prasidh b Obed McCoy,8.0,8,0.0,0.0,100.0
2022,2022-04-18,07:30 PM,Brabourne Stadium,Mumbai,"Rajasthan Royals vs Kolkata Knight Riders, 30th Match",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders Innings,210,10,Shivam Mavi,c Riyan Parag b Chahal,1.0,0,0.0,0.0,0.0
2022,2022-04-18,07:30 PM,Brabourne Stadium,Mumbai,"Rajasthan Royals vs Kolkata Knight Riders, 30th Match",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders Innings,210,10,Pat Cummins,c Samson b Chahal,1.0,0,0.0,0.0,0.0
2022,2022-04-18,07:30 PM,Brabourne Stadium,Mumbai,"Rajasthan Royals vs Kolkata Knight Riders, 30th Match",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders Innings,210,10,Umesh Yadav,b Obed McCoy,9.0,21,1.0,2.0,233.33
2022,2022-04-18,07:30 PM,Brabourne Stadium,Mumbai,"Rajasthan Royals vs Kolkata Knight Riders, 30th Match",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders Innings,210,10,Varun Chakaravarthy,not out,1.0,1,0.0,0.0,100.0
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,181,6,Anuj Rawat,c Rahul b Chameera,5.0,4,1.0,0.0,80.0
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,181,6,du Plessis (c),c Stoinis b Holder,64.0,96,11.0,2.0,150.0
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,181,6,Kohli,c Deepak Hooda b Chameera,1.0,0,0.0,0.0,0.0
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,181,6,Maxwell,c Holder b Krunal Pandya,11.0,23,3.0,1.0,209.09
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,181,6,Prabhudessai,c Krunal Pandya b Holder,9.0,10,0.0,1.0,111.11
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,181,6,Shahbaz Ahmed,run out (Rahul/Holder),22.0,26,1.0,0.0,118.18
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,181,6,Karthik (wk),not out,8.0,13,0.0,1.0,162.5
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,181,6,Harshal Patel,not out,1.0,0,0.0,0.0,0.0
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants Innings,163,8,Quinton de Kock (wk),c Maxwell b Hazlewood,5.0,3,0.0,0.0,60.0
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants Innings,163,8,KL Rahul (c),c Karthik b Harshal Patel,24.0,30,3.0,1.0,125.0
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants Innings,163,8,Manish Pandey,c Harshal Patel b Hazlewood,8.0,6,1.0,0.0,75.0
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants Innings,163,8,Krunal Pandya,c Shahbaz Ahmed b Maxwell,28.0,42,5.0,2.0,150.0
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants Innings,163,8,Deepak Hooda,c Prabhudessai b Siraj,14.0,13,1.0,0.0,92.86
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants Innings,163,8,Ayush Badoni,c Karthik b Hazlewood,13.0,13,2.0,0.0,100.0
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants Innings,163,8,Marcus Stoinis,b Hazlewood,15.0,24,2.0,1.0,160.0
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants Innings,163,8,Jason Holder,c Siraj b Harshal Patel,8.0,16,0.0,2.0,200.0
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants Innings,163,8,Dushmantha Chameera,not out,3.0,1,0.0,0.0,33.33
2022,2022-04-19,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Lucknow Super Giants vs Royal Challengers Bangalore, 31st Match",Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants Innings,163,8,Ravi Bishnoi,not out,1.0,0,0.0,0.0,0.0
2022,2022-04-20,07:30 PM,Brabourne Stadium,Mumbai,"Delhi Capitals vs Punjab Kings, 32nd Match",Delhi Capitals,Punjab Kings,Punjab Kings Innings,115,10,Mayank Agarwal (c),b Mustafizur,15.0,24,4.0,0.0,160.0
2022,2022-04-20,07:30 PM,Brabourne Stadium,Mumbai,"Delhi Capitals vs Punjab Kings, 32nd Match",Delhi Capitals,Punjab Kings,Punjab Kings Innings,115,10,Dhawan,c Pant b Lalit Yadav,10.0,9,1.0,0.0,90.0
2022,2022-04-20,07:30 PM,Brabourne Stadium,Mumbai,"Delhi Capitals vs Punjab Kings, 32nd Match",Delhi Capitals,Punjab Kings,Punjab Kings Innings,115,10,Bairstow,c Mustafizur b Khaleel Ahmed,8.0,9,2.0,0.0,112.5
2022,2022-04-20,07:30 PM,Brabourne Stadium,Mumbai,"Delhi Capitals vs Punjab Kings, 32nd Match",Delhi Capitals,Punjab Kings,Punjab Kings Innings,115,10,Livingstone,st Pant b Axar,3.0,2,0.0,0.0,66.67
2022,2022-04-20,07:30 PM,Brabourne Stadium,Mumbai,"Delhi Capitals vs Punjab Kings, 32nd Match",Delhi Capitals,Punjab Kings,Punjab Kings Innings,115,10,Jitesh Sharma (wk),lbw b Axar,23.0,32,5.0,0.0,139.13
2022,2022-04-20,07:30 PM,Brabourne Stadium,Mumbai,"Delhi Capitals vs Punjab Kings, 32nd Match",Delhi Capitals,Punjab Kings,Punjab Kings Innings,115,10,Shahrukh Khan,c Pant b Khaleel Ahmed,20.0,12,0.0,0.0,60.0
2022,2022-04-20,07:30 PM,Brabourne Stadium,Mumbai,"Delhi Capitals vs Punjab Kings, 32nd Match",Delhi Capitals,Punjab Kings,Punjab Kings Innings,115,10,Rabada,b Kuldeep Yadav,6.0,2,0.0,0.0,33.33
2022,2022-04-20,07:30 PM,Brabourne Stadium,Mumbai,"Delhi Capitals vs Punjab Kings, 32nd Match",Delhi Capitals,Punjab Kings,Punjab Kings Innings,115,10,Nathan Ellis,b Kuldeep Yadav,2.0,0,0.0,0.0,0.0
2022,2022-04-20,07:30 PM,Brabourne Stadium,Mumbai,"Delhi Capitals vs Punjab Kings, 32nd Match",Delhi Capitals,Punjab Kings,Punjab Kings Innings,115,10,Rahul Chahar,c Rovman Powell b Lalit Yadav,12.0,12,1.0,1.0,100.0
2022,2022-04-20,07:30 PM,Brabourne Stadium,Mumbai,"Delhi Capitals vs Punjab Kings, 32nd Match",Delhi Capitals,Punjab Kings,Punjab Kings Innings,115,10,Arshdeep Singh,run out (Pant),17.0,9,2.0,0.0,52.94
2022,2022-04-20,07:30 PM,Brabourne Stadium,Mumbai,"Delhi Capitals vs Punjab Kings, 32nd Match",Delhi Capitals,Punjab Kings,Punjab Kings Innings,115,10,Vaibhav Arora,not out,4.0,2,0.0,0.0,50.0
2022,2022-04-20,07:30 PM,Brabourne Stadium,Mumbai,"Delhi Capitals vs Punjab Kings, 32nd Match",Delhi Capitals,Punjab Kings,Delhi Capitals Innings,119,1,Prithvi Shaw,c Nathan Ellis b Rahul Chahar,20.0,41,7.0,1.0,205.0
2022,2022-04-20,07:30 PM,Brabourne Stadium,Mumbai,"Delhi Capitals vs Punjab Kings, 32nd Match",Delhi Capitals,Punjab Kings,Delhi Capitals Innings,119,1,David Warner,not out,30.0,60,10.0,1.0,200.0
2022,2022-04-20,07:30 PM,Brabourne Stadium,Mumbai,"Delhi Capitals vs Punjab Kings, 32nd Match",Delhi Capitals,Punjab Kings,Delhi Capitals Innings,119,1,Sarfaraz Khan,not out,13.0,12,1.0,0.0,92.31
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Mumbai Indians Innings,155,7,Rohit (c),c Santner b Mukesh Choudhary,,0,0.0,0.0,0.0
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Mumbai Indians Innings,155,7,Ishan Kishan (wk),b Mukesh Choudhary,1.0,0,0.0,0.0,0.0
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Mumbai Indians Innings,155,7,Dewald Brevis,c Dhoni b Mukesh Choudhary,7.0,4,0.0,0.0,57.14
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Mumbai Indians Innings,155,7,Suryakumar Yadav,c Mukesh Choudhary b Santner,21.0,32,3.0,1.0,152.38
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Mumbai Indians Innings,155,7,Tilak Varma,not out,43.0,51,3.0,2.0,118.6
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Mumbai Indians Innings,155,7,Hrithik Shokeen,c Uthappa b DJ Bravo,25.0,25,3.0,0.0,100.0
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Mumbai Indians Innings,155,7,Pollard,c Shivam Dube b M Theekshana,9.0,14,1.0,1.0,155.56
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Mumbai Indians Innings,155,7,Daniel Sams,lbw b DJ Bravo,3.0,5,1.0,0.0,166.67
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Mumbai Indians Innings,155,7,Unadkat,not out,9.0,19,1.0,1.0,211.11
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Chennai Super Kings Innings,156,7,Ruturaj Gaikwad,c Tilak Varma b Daniel Sams,1.0,0,0.0,0.0,0.0
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Chennai Super Kings Innings,156,7,Robin Uthappa,c Dewald Brevis b Unadkat,25.0,30,2.0,2.0,120.0
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Chennai Super Kings Innings,156,7,Mitchell Santner,c Unadkat b Daniel Sams,9.0,11,2.0,0.0,122.22
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Chennai Super Kings Innings,156,7,Ambati Rayudu,c Pollard b Daniel Sams,35.0,40,2.0,3.0,114.29
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Chennai Super Kings Innings,156,7,Shivam Dube,c Ishan Kishan b Daniel Sams,14.0,13,0.0,1.0,92.86
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Chennai Super Kings Innings,156,7,Ravindra Jadeja (c),c Tilak Varma b Riley Meredith,8.0,3,0.0,0.0,37.5
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Chennai Super Kings Innings,156,7,MS Dhoni (wk),not out,13.0,28,3.0,1.0,215.38
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Chennai Super Kings Innings,156,7,Dwaine Pretorius,lbw b Unadkat,14.0,22,2.0,1.0,157.14
2022,2022-04-21,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Mumbai Indians vs Chennai Super Kings, 33rd Match",Mumbai Indians,Chennai Super Kings,Chennai Super Kings Innings,156,7,Dwayne Bravo,not out,1.0,1,0.0,0.0,100.0
2022,2022-04-22,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Rajasthan Royals, 34th Match",Delhi Capitals,Rajasthan Royals,Rajasthan Royals Innings,222,2,Jos Buttler,c Warner b Mustafizur,65.0,116,9.0,9.0,178.46
2022,2022-04-22,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Rajasthan Royals, 34th Match",Delhi Capitals,Rajasthan Royals,Rajasthan Royals Innings,222,2,Padikkal,lbw b Khaleel Ahmed,35.0,54,7.0,2.0,154.29
2022,2022-04-22,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Rajasthan Royals, 34th Match",Delhi Capitals,Rajasthan Royals,Rajasthan Royals Innings,222,2,Samson (c & wk),not out,19.0,46,5.0,3.0,242.11
2022,2022-04-22,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Rajasthan Royals, 34th Match",Delhi Capitals,Rajasthan Royals,Rajasthan Royals Innings,222,2,Hetmyer,not out,1.0,1,0.0,0.0,100.0
2022,2022-04-22,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Rajasthan Royals, 34th Match",Delhi Capitals,Rajasthan Royals,Delhi Capitals Innings,207,8,Prithvi Shaw,c Boult b Ashwin,27.0,37,5.0,1.0,137.04
2022,2022-04-22,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Rajasthan Royals, 34th Match",Delhi Capitals,Rajasthan Royals,Delhi Capitals Innings,207,8,David Warner,c Samson b Prasidh,14.0,28,5.0,1.0,200.0
2022,2022-04-22,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Rajasthan Royals, 34th Match",Delhi Capitals,Rajasthan Royals,Delhi Capitals Innings,207,8,Sarfaraz Khan,c Prasidh b Ashwin,3.0,1,0.0,0.0,33.33
2022,2022-04-22,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Rajasthan Royals, 34th Match",Delhi Capitals,Rajasthan Royals,Delhi Capitals Innings,207,8,Rishabh Pant (c & wk),c Padikkal b Prasidh,24.0,44,4.0,2.0,183.33
2022,2022-04-22,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Rajasthan Royals, 34th Match",Delhi Capitals,Rajasthan Royals,Delhi Capitals Innings,207,8,Lalit Yadav,c Samson b Prasidh,24.0,37,3.0,2.0,154.17
2022,2022-04-22,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Rajasthan Royals, 34th Match",Delhi Capitals,Rajasthan Royals,Delhi Capitals Innings,207,8,Axar Patel,b Chahal,4.0,1,0.0,0.0,25.0
2022,2022-04-22,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Rajasthan Royals, 34th Match",Delhi Capitals,Rajasthan Royals,Delhi Capitals Innings,207,8,Shardul Thakur,run out (Riyan Parag/Samson),7.0,10,0.0,1.0,142.86
2022,2022-04-22,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Rajasthan Royals, 34th Match",Delhi Capitals,Rajasthan Royals,Delhi Capitals Innings,207,8,Rovman Powell,c Samson b Obed McCoy,15.0,36,0.0,5.0,240.0
2022,2022-04-22,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Rajasthan Royals, 34th Match",Delhi Capitals,Rajasthan Royals,Delhi Capitals Innings,207,8,Kuldeep Yadav,not out,3.0,0,0.0,0.0,0.0
2022,2022-04-22,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Rajasthan Royals, 34th Match",Delhi Capitals,Rajasthan Royals,Delhi Capitals Innings,207,8,,,," (b 4, lb 0, w 8, nb 1, p 0)",,,
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Gujarat Titans Innings,156,9,W Saha (wk),c Venkatesh Iyer b Umesh,25.0,25,2.0,1.0,100.0
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Gujarat Titans Innings,156,9,Shubman Gill,c Billings b Southee,5.0,7,1.0,0.0,140.0
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Gujarat Titans Innings,156,9,Hardik Pandya (c),c Rinku Singh b Southee,49.0,67,4.0,2.0,136.73
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Gujarat Titans Innings,156,9,Miller,c Umesh b Shivam Mavi,20.0,27,1.0,2.0,135.0
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Gujarat Titans Innings,156,9,Rahul Tewatia,c Rinku Singh b Russell,12.0,17,2.0,0.0,141.67
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Gujarat Titans Innings,156,9,Rashid Khan,c Umesh b Southee,2.0,0,0.0,0.0,0.0
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Gujarat Titans Innings,156,9,Abhinav Manohar,c Rinku Singh b Russell,4.0,2,0.0,0.0,50.0
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Gujarat Titans Innings,156,9,Lockie Ferguson,c Rinku Singh b Russell,1.0,0,0.0,0.0,0.0
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Gujarat Titans Innings,156,9,Alzarri Joseph,not out,1.0,1,0.0,0.0,100.0
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Gujarat Titans Innings,156,9,Yash Dayal,c and b Russell,1.0,0,0.0,0.0,0.0
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Gujarat Titans Innings,156,9,,,," (b 0, lb 3, w 7, nb 0, p 0)",,,
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders Innings,148,8,Sam Billings (wk),c W Saha b Shami,4.0,4,1.0,0.0,100.0
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders Innings,148,8,Sunil Narine,c Lockie Ferguson b Shami,5.0,5,1.0,0.0,100.0
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders Innings,148,8,Shreyas Iyer (c),c W Saha b Yash Dayal,15.0,12,1.0,1.0,80.0
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders Innings,148,8,Nitish Rana,c W Saha b Lockie Ferguson,7.0,2,0.0,0.0,28.57
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders Innings,148,8,Rinku Singh,c W Saha b Yash Dayal,28.0,35,4.0,1.0,125.0
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders Innings,148,8,Venkatesh Iyer,c Abhinav Manohar b Rashid Khan,17.0,17,2.0,0.0,100.0
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders Innings,148,8,Andre Russell,c Lockie Ferguson b Alzarri Joseph,25.0,48,1.0,6.0,192.0
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders Innings,148,8,Shivam Mavi,b Rashid Khan,4.0,2,0.0,0.0,50.0
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders Innings,148,8,Umesh Yadav,not out,15.0,15,1.0,1.0,100.0
2022,2022-04-23,03:30 PM,Dr DY Patil Sports Academy,Mumbai,"Kolkata Knight Riders vs Gujarat Titans, 35th Match",Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders Innings,148,8,Tim Southee,not out,1.0,1,0.0,0.0,100.0
2022,2022-04-23,07:30 PM,Brabourne Stadium,Mumbai,"Royal Challengers Bangalore vs Sunrisers Hyderabad, 36th Match",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore Innings,68,10,du Plessis (c),b Marco Jansen,7.0,5,1.0,0.0,71.43
2022,2022-04-23,07:30 PM,Brabourne Stadium,Mumbai,"Royal Challengers Bangalore vs Sunrisers Hyderabad, 36th Match",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore Innings,68,10,Anuj Rawat,c Markram b Marco Jansen,2.0,0,0.0,0.0,0.0
2022,2022-04-23,07:30 PM,Brabourne Stadium,Mumbai,"Royal Challengers Bangalore vs Sunrisers Hyderabad, 36th Match",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore Innings,68,10,Kohli,c Markram b Marco Jansen,1.0,0,0.0,0.0,0.0
2022,2022-04-23,07:30 PM,Brabourne Stadium,Mumbai,"Royal Challengers Bangalore vs Sunrisers Hyderabad, 36th Match",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore Innings,68,10,Maxwell,c Williamson b T Natarajan,11.0,12,2.0,0.0,109.09
2022,2022-04-23,07:30 PM,Brabourne Stadium,Mumbai,"Royal Challengers Bangalore vs Sunrisers Hyderabad, 36th Match",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore Innings,68,10,Prabhudessai,st Pooran b J Suchith,20.0,15,1.0,0.0,75.0
2022,2022-04-23,07:30 PM,Brabourne Stadium,Mumbai,"Royal Challengers Bangalore vs Sunrisers Hyderabad, 36th Match",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore Innings,68,10,Shahbaz Ahmed,c Pooran b Umran Malik,12.0,7,1.0,0.0,58.33
2022,2022-04-23,07:30 PM,Brabourne Stadium,Mumbai,"Royal Challengers Bangalore vs Sunrisers Hyderabad, 36th Match",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore Innings,68,10,Karthik (wk),c Pooran b J Suchith,3.0,0,0.0,0.0,0.0
2022,2022-04-23,07:30 PM,Brabourne Stadium,Mumbai,"Royal Challengers Bangalore vs Sunrisers Hyderabad, 36th Match",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore Innings,68,10,Harshal Patel,b T Natarajan,8.0,4,0.0,0.0,50.0
